Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,4999,Trigger Address,4999,
Trigger Level,-4.000E-02,Trigger Level,-4.000E-02,
Source,CH2,Source,Math,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label, ,Label, ,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Scale,1.000E+00,Vertical Scale,5.000E+00,
Vertical Position,4.000E-02,Vertical Position,0.000E+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,2.000E-04,Horizontal Scale,5.000E-04,
Horizontal Position,0.000E+00,Horizontal Position,0.000E+00,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,2.000E-07,Sampling Period,5.000E-07,
Horizontal Old Scale,2.000E-04,Horizontal Old Scale,5.000E-04,
Horizontal Old Position,0.000E+00,Horizontal Old Position,0.000E+00,
Firmware,V1.23,Firmware,V1.23,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-9.828000e-04,0.360000,-2.457000e-03,-25.599999,
-9.826000e-04,0.360000,-2.456500e-03,-25.599999,
-9.824000e-04,0.360000,-2.456000e-03,-25.599999,
-9.822000e-04,0.360000,-2.455500e-03,-25.599999,
-9.820000e-04,0.360000,-2.455000e-03,-25.599999,
-9.818000e-04,0.360000,-2.454500e-03,-25.599999,
-9.816000e-04,0.360000,-2.454000e-03,-25.599999,
-9.814000e-04,0.360000,-2.453500e-03,-25.599999,
-9.812000e-04,0.360000,-2.453000e-03,-25.599999,
-9.810000e-04,0.320000,-2.452500e-03,-25.599999,
-9.808000e-04,0.320000,-2.452000e-03,-25.599999,
-9.806000e-04,0.360000,-2.451500e-03,-25.599999,
-9.804000e-04,0.320000,-2.451000e-03,-25.599999,
-9.802000e-04,0.320000,-2.450500e-03,-25.599999,
-9.800000e-04,0.320000,-2.450000e-03,-25.599999,
-9.798000e-04,0.320000,-2.449500e-03,-25.599999,
-9.796000e-04,0.320000,-2.449000e-03,-25.599999,
-9.794000e-04,0.320000,-2.448500e-03,-25.599999,
-9.792000e-04,0.320000,-2.448000e-03,-25.599999,
-9.790000e-04,0.320000,-2.447500e-03,-25.599999,
-9.788000e-04,0.320000,-2.447000e-03,-25.599999,
-9.786000e-04,0.320000,-2.446500e-03,-25.599999,
-9.784000e-04,0.320000,-2.446000e-03,-25.599999,
-9.782000e-04,0.320000,-2.445500e-03,-25.599999,
-9.780000e-04,0.320000,-2.445000e-03,-25.599999,
-9.778000e-04,0.320000,-2.444500e-03,-25.599999,
-9.776000e-04,0.320000,-2.444000e-03,-25.599999,
-9.774000e-04,0.320000,-2.443500e-03,-25.599999,
-9.772000e-04,0.320000,-2.443000e-03,-25.599999,
-9.770000e-04,0.320000,-2.442500e-03,-25.599999,
-9.768000e-04,0.320000,-2.442000e-03,-25.599999,
-9.766000e-04,0.320000,-2.441500e-03,-25.599999,
-9.764000e-04,0.320000,-2.441000e-03,-25.599999,
-9.762000e-04,0.320000,-2.440500e-03,-25.599999,
-9.760000e-04,0.320000,-2.440000e-03,-25.599999,
-9.758000e-04,0.320000,-2.439500e-03,-25.599999,
-9.756000e-04,0.240000,-2.439000e-03,-25.599999,
-9.754000e-04,0.240000,-2.438500e-03,-25.599999,
-9.752000e-04,0.320000,-2.438000e-03,-25.599999,
-9.750000e-04,0.240000,-2.437500e-03,-25.599999,
-9.748000e-04,0.240000,-2.437000e-03,-25.599999,
-9.746000e-04,0.320000,-2.436500e-03,-25.599999,
-9.744000e-04,0.240000,-2.436000e-03,-25.599999,
-9.742000e-04,0.240000,-2.435500e-03,-25.599999,
-9.740000e-04,0.240000,-2.435000e-03,-25.599999,
-9.738000e-04,0.240000,-2.434500e-03,-25.599999,
-9.736000e-04,0.240000,-2.434000e-03,-25.599999,
-9.734000e-04,0.240000,-2.433500e-03,-25.599999,
-9.732000e-04,0.240000,-2.433000e-03,-25.599999,
-9.730000e-04,0.240000,-2.432500e-03,-25.599999,
-9.728000e-04,0.240000,-2.432000e-03,-25.599999,
-9.726000e-04,0.240000,-2.431500e-03,-25.599999,
-9.724000e-04,0.240000,-2.431000e-03,-25.599999,
-9.722000e-04,0.240000,-2.430500e-03,-25.599999,
-9.720000e-04,0.240000,-2.430000e-03,-25.599999,
-9.718000e-04,0.240000,-2.429500e-03,-25.599999,
-9.716000e-04,0.200000,-2.429000e-03,-25.599999,
-9.714000e-04,0.240000,-2.428500e-03,-25.599999,
-9.712000e-04,0.200000,-2.428000e-03,-25.599999,
-9.710000e-04,0.240000,-2.427500e-03,-25.599999,
-9.708000e-04,0.200000,-2.427000e-03,-25.599999,
-9.706000e-04,0.200000,-2.426500e-03,-25.599999,
-9.704000e-04,0.200000,-2.426000e-03,-25.599999,
-9.702000e-04,0.200000,-2.425500e-03,-25.599999,
-9.700000e-04,0.200000,-2.425000e-03,-25.599999,
-9.698000e-04,0.200000,-2.424500e-03,-25.599999,
-9.696000e-04,0.200000,-2.424000e-03,-25.599999,
-9.694000e-04,0.200000,-2.423500e-03,-25.599999,
-9.692000e-04,0.200000,-2.423000e-03,-25.599999,
-9.690000e-04,0.200000,-2.422500e-03,-25.599999,
-9.688000e-04,0.200000,-2.422000e-03,-25.599999,
-9.686000e-04,0.200000,-2.421500e-03,-25.599999,
-9.684000e-04,0.200000,-2.421000e-03,-25.599999,
-9.682000e-04,0.200000,-2.420500e-03,-25.599999,
-9.680000e-04,0.200000,-2.420000e-03,-25.599999,
-9.678000e-04,0.200000,-2.419500e-03,-25.599999,
-9.676000e-04,0.200000,-2.419000e-03,-25.599999,
-9.674000e-04,0.200000,-2.418500e-03,-25.599999,
-9.672000e-04,0.200000,-2.418000e-03,-25.599999,
-9.670000e-04,0.200000,-2.417500e-03,-25.599999,
-9.668000e-04,0.200000,-2.417000e-03,-25.599999,
-9.666000e-04,0.200000,-2.416500e-03,-25.599999,
-9.664000e-04,0.200000,-2.416000e-03,-25.599999,
-9.662000e-04,0.200000,-2.415500e-03,-25.599999,
-9.660000e-04,0.200000,-2.415000e-03,-25.599999,
-9.658000e-04,0.160000,-2.414500e-03,-25.599999,
-9.656000e-04,0.160000,-2.414000e-03,-25.599999,
-9.654000e-04,0.200000,-2.413500e-03,-25.599999,
-9.652000e-04,0.160000,-2.413000e-03,-25.599999,
-9.650000e-04,0.160000,-2.412500e-03,-25.599999,
-9.648000e-04,0.160000,-2.412000e-03,-25.599999,
-9.646000e-04,0.160000,-2.411500e-03,-25.599999,
-9.644000e-04,0.160000,-2.411000e-03,-25.599999,
-9.642000e-04,0.160000,-2.410500e-03,-25.599999,
-9.640000e-04,0.160000,-2.410000e-03,-25.599999,
-9.638000e-04,0.160000,-2.409500e-03,-25.599999,
-9.636000e-04,0.160000,-2.409000e-03,-25.599999,
-9.634000e-04,0.160000,-2.408500e-03,-25.599999,
-9.632000e-04,0.160000,-2.408000e-03,-25.599999,
-9.630000e-04,0.160000,-2.407500e-03,-25.599999,
-9.628000e-04,0.160000,-2.407000e-03,-25.599999,
-9.626000e-04,0.160000,-2.406500e-03,-25.599999,
-9.624000e-04,0.160000,-2.406000e-03,-25.599999,
-9.622000e-04,0.160000,-2.405500e-03,-25.599999,
-9.620000e-04,0.160000,-2.405000e-03,-25.599999,
-9.618000e-04,0.160000,-2.404500e-03,-25.599999,
-9.616000e-04,0.160000,-2.404000e-03,-25.599999,
-9.614000e-04,0.160000,-2.403500e-03,-25.599999,
-9.612000e-04,0.160000,-2.403000e-03,-25.599999,
-9.610000e-04,0.120000,-2.402500e-03,-25.599999,
-9.608000e-04,0.160000,-2.402000e-03,-25.599999,
-9.606000e-04,0.120000,-2.401500e-03,-25.599999,
-9.604000e-04,0.120000,-2.401000e-03,-25.599999,
-9.602000e-04,0.120000,-2.400500e-03,-25.599999,
-9.600000e-04,0.120000,-2.400000e-03,-25.599999,
-9.598000e-04,0.120000,-2.399500e-03,-25.599999,
-9.596000e-04,0.120000,-2.399000e-03,-25.599999,
-9.594000e-04,0.120000,-2.398500e-03,-25.599999,
-9.592000e-04,0.120000,-2.398000e-03,-25.599999,
-9.590000e-04,0.120000,-2.397500e-03,-25.599999,
-9.588000e-04,0.120000,-2.397000e-03,-25.599999,
-9.586000e-04,0.120000,-2.396500e-03,-25.599999,
-9.584000e-04,0.120000,-2.396000e-03,-25.599999,
-9.582000e-04,0.120000,-2.395500e-03,-25.599999,
-9.580000e-04,0.120000,-2.395000e-03,-25.599999,
-9.578000e-04,0.120000,-2.394500e-03,-25.599999,
-9.576000e-04,0.120000,-2.394000e-03,-25.599999,
-9.574000e-04,0.120000,-2.393500e-03,-25.599999,
-9.572000e-04,0.120000,-2.393000e-03,-25.599999,
-9.570000e-04,0.120000,-2.392500e-03,-25.599999,
-9.568000e-04,0.120000,-2.392000e-03,-25.599999,
-9.566000e-04,0.120000,-2.391500e-03,-25.599999,
-9.564000e-04,0.120000,-2.391000e-03,-25.599999,
-9.562000e-04,0.120000,-2.390500e-03,-25.599999,
-9.560000e-04,0.120000,-2.390000e-03,-25.599999,
-9.558000e-04,0.040000,-2.389500e-03,-25.599999,
-9.556000e-04,0.120000,-2.389000e-03,-25.599999,
-9.554000e-04,0.040000,-2.388500e-03,-25.599999,
-9.552000e-04,0.040000,-2.388000e-03,-25.599999,
-9.550000e-04,0.040000,-2.387500e-03,-25.599999,
-9.548000e-04,0.040000,-2.387000e-03,-25.599999,
-9.546000e-04,0.040000,-2.386500e-03,-25.599999,
-9.544000e-04,0.040000,-2.386000e-03,-25.599999,
-9.542000e-04,0.040000,-2.385500e-03,-25.599999,
-9.540000e-04,0.040000,-2.385000e-03,-25.599999,
-9.538000e-04,0.040000,-2.384500e-03,-25.599999,
-9.536000e-04,0.040000,-2.384000e-03,-25.599999,
-9.534000e-04,0.040000,-2.383500e-03,-25.599999,
-9.532000e-04,0.040000,-2.383000e-03,-25.599999,
-9.530000e-04,0.040000,-2.382500e-03,-25.599999,
-9.528000e-04,0.040000,-2.382000e-03,-25.599999,
-9.526000e-04,0.040000,-2.381500e-03,-25.599999,
-9.524000e-04,0.040000,-2.381000e-03,-25.599999,
-9.522000e-04,0.040000,-2.380500e-03,-25.599999,
-9.520000e-04,0.040000,-2.380000e-03,-25.599999,
-9.518000e-04,0.040000,-2.379500e-03,-25.599999,
-9.516000e-04,0.040000,-2.379000e-03,-25.599999,
-9.514000e-04,0.040000,-2.378500e-03,-25.599999,
-9.512000e-04,0.040000,-2.378000e-03,-25.599999,
-9.510000e-04,0.000000,-2.377500e-03,-25.599999,
-9.508000e-04,0.040000,-2.377000e-03,-25.599999,
-9.506000e-04,0.000000,-2.376500e-03,-25.599999,
-9.504000e-04,0.000000,-2.376000e-03,-25.599999,
-9.502000e-04,0.000000,-2.375500e-03,-25.599999,
-9.500000e-04,0.000000,-2.375000e-03,-25.599999,
-9.498000e-04,0.000000,-2.374500e-03,-25.599999,
-9.496000e-04,0.000000,-2.374000e-03,-25.599999,
-9.494000e-04,0.000000,-2.373500e-03,-25.599999,
-9.492000e-04,0.000000,-2.373000e-03,-25.599999,
-9.490000e-04,0.000000,-2.372500e-03,-25.599999,
-9.488000e-04,0.000000,-2.372000e-03,-25.599999,
-9.486000e-04,0.000000,-2.371500e-03,-25.599999,
-9.484000e-04,0.000000,-2.371000e-03,-25.599999,
-9.482000e-04,0.000000,-2.370500e-03,-25.599999,
-9.480000e-04,0.000000,-2.370000e-03,-25.599999,
-9.478000e-04,0.000000,-2.369500e-03,-25.599999,
-9.476000e-04,0.000000,-2.369000e-03,-25.599999,
-9.474000e-04,0.000000,-2.368500e-03,-25.599999,
-9.472000e-04,0.000000,-2.368000e-03,-25.599999,
-9.470000e-04,0.000000,-2.367500e-03,-25.599999,
-9.468000e-04,0.000000,-2.367000e-03,-25.599999,
-9.466000e-04,0.000000,-2.366500e-03,-25.599999,
-9.464000e-04,0.000000,-2.366000e-03,-25.599999,
-9.462000e-04,0.000000,-2.365500e-03,-25.599999,
-9.460000e-04,0.000000,-2.365000e-03,-25.599999,
-9.458000e-04,0.000000,-2.364500e-03,-25.599999,
-9.456000e-04,-0.040000,-2.364000e-03,-25.599999,
-9.454000e-04,-0.040000,-2.363500e-03,-25.599999,
-9.452000e-04,-0.040000,-2.363000e-03,-25.599999,
-9.450000e-04,-0.040000,-2.362500e-03,-25.599999,
-9.448000e-04,-0.040000,-2.362000e-03,-25.599999,
-9.446000e-04,-0.040000,-2.361500e-03,-25.599999,
-9.444000e-04,-0.040000,-2.361000e-03,-25.599999,
-9.442000e-04,-0.040000,-2.360500e-03,-25.599999,
-9.440000e-04,-0.040000,-2.360000e-03,-25.599999,
-9.438000e-04,-0.040000,-2.359500e-03,-25.599999,
-9.436000e-04,-0.040000,-2.359000e-03,-25.599999,
-9.434000e-04,-0.040000,-2.358500e-03,-25.599999,
-9.432000e-04,-0.040000,-2.358000e-03,-25.599999,
-9.430000e-04,-0.040000,-2.357500e-03,-25.599999,
-9.428000e-04,-0.040000,-2.357000e-03,-25.599999,
-9.426000e-04,-0.040000,-2.356500e-03,-25.599999,
-9.424000e-04,-0.040000,-2.356000e-03,-25.599999,
-9.422000e-04,-0.040000,-2.355500e-03,-25.599999,
-9.420000e-04,-0.040000,-2.355000e-03,-25.599999,
-9.418000e-04,-0.040000,-2.354500e-03,-25.599999,
-9.416000e-04,-0.040000,-2.354000e-03,-25.599999,
-9.414000e-04,-0.080000,-2.353500e-03,-25.599999,
-9.412000e-04,-0.040000,-2.353000e-03,-25.599999,
-9.410000e-04,-0.040000,-2.352500e-03,-25.599999,
-9.408000e-04,-0.080000,-2.352000e-03,-25.599999,
-9.406000e-04,-0.080000,-2.351500e-03,-25.599999,
-9.404000e-04,-0.080000,-2.351000e-03,-25.599999,
-9.402000e-04,-0.080000,-2.350500e-03,-25.599999,
-9.400000e-04,-0.080000,-2.350000e-03,-25.599999,
-9.398000e-04,-0.080000,-2.349500e-03,-25.599999,
-9.396000e-04,-0.080000,-2.349000e-03,-25.599999,
-9.394000e-04,-0.080000,-2.348500e-03,-25.599999,
-9.392000e-04,-0.080000,-2.348000e-03,-25.599999,
-9.390000e-04,-0.080000,-2.347500e-03,-25.599999,
-9.388000e-04,-0.080000,-2.347000e-03,-25.599999,
-9.386000e-04,-0.080000,-2.346500e-03,-25.599999,
-9.384000e-04,-0.080000,-2.346000e-03,-25.599999,
-9.382000e-04,-0.080000,-2.345500e-03,-25.599999,
-9.380000e-04,-0.080000,-2.345000e-03,-25.599999,
-9.378000e-04,-0.080000,-2.344500e-03,-25.599999,
-9.376000e-04,-0.080000,-2.344000e-03,-25.599999,
-9.374000e-04,-0.080000,-2.343500e-03,-25.599999,
-9.372000e-04,-0.080000,-2.343000e-03,-25.599999,
-9.370000e-04,-0.080000,-2.342500e-03,-25.599999,
-9.368000e-04,-0.120000,-2.342000e-03,-25.599999,
-9.366000e-04,-0.080000,-2.341500e-03,-25.599999,
-9.364000e-04,-0.120000,-2.341000e-03,-25.599999,
-9.362000e-04,-0.120000,-2.340500e-03,-25.599999,
-9.360000e-04,-0.080000,-2.340000e-03,-25.599999,
-9.358000e-04,-0.080000,-2.339500e-03,-25.599999,
-9.356000e-04,-0.120000,-2.339000e-03,-25.599999,
-9.354000e-04,-0.120000,-2.338500e-03,-25.599999,
-9.352000e-04,-0.120000,-2.338000e-03,-25.599999,
-9.350000e-04,-0.120000,-2.337500e-03,-25.599999,
-9.348000e-04,-0.120000,-2.337000e-03,-25.599999,
-9.346000e-04,-0.120000,-2.336500e-03,-25.599999,
-9.344000e-04,-0.120000,-2.336000e-03,-25.599999,
-9.342000e-04,-0.120000,-2.335500e-03,-25.599999,
-9.340000e-04,-0.120000,-2.335000e-03,-25.599999,
-9.338000e-04,-0.120000,-2.334500e-03,-25.599999,
-9.336000e-04,-0.120000,-2.334000e-03,-25.599999,
-9.334000e-04,-0.120000,-2.333500e-03,-25.599999,
-9.332000e-04,-0.120000,-2.333000e-03,-25.599999,
-9.330000e-04,-0.120000,-2.332500e-03,-25.599999,
-9.328000e-04,-0.120000,-2.332000e-03,-25.599999,
-9.326000e-04,-0.120000,-2.331500e-03,-25.599999,
-9.324000e-04,-0.120000,-2.331000e-03,-25.599999,
-9.322000e-04,-0.120000,-2.330500e-03,-25.599999,
-9.320000e-04,-0.120000,-2.330000e-03,-25.599999,
-9.318000e-04,-0.120000,-2.329500e-03,-25.599999,
-9.316000e-04,-0.120000,-2.329000e-03,-25.599999,
-9.314000e-04,-0.120000,-2.328500e-03,-25.599999,
-9.312000e-04,-0.120000,-2.328000e-03,-25.599999,
-9.310000e-04,-0.200000,-2.327500e-03,-25.599999,
-9.308000e-04,-0.200000,-2.327000e-03,-25.599999,
-9.306000e-04,-0.200000,-2.326500e-03,-25.599999,
-9.304000e-04,-0.200000,-2.326000e-03,-25.599999,
-9.302000e-04,-0.200000,-2.325500e-03,-25.599999,
-9.300000e-04,-0.200000,-2.325000e-03,-25.599999,
-9.298000e-04,-0.200000,-2.324500e-03,-25.599999,
-9.296000e-04,-0.200000,-2.324000e-03,-25.599999,
-9.294000e-04,-0.200000,-2.323500e-03,-25.599999,
-9.292000e-04,-0.200000,-2.323000e-03,-25.599999,
-9.290000e-04,-0.200000,-2.322500e-03,-25.599999,
-9.288000e-04,-0.200000,-2.322000e-03,-25.599999,
-9.286000e-04,-0.200000,-2.321500e-03,-25.599999,
-9.284000e-04,-0.200000,-2.321000e-03,-25.599999,
-9.282000e-04,-0.200000,-2.320500e-03,-25.599999,
-9.280000e-04,-0.200000,-2.320000e-03,-25.599999,
-9.278000e-04,-0.200000,-2.319500e-03,-25.599999,
-9.276000e-04,-0.200000,-2.319000e-03,-25.599999,
-9.274000e-04,-0.200000,-2.318500e-03,-25.599999,
-9.272000e-04,-0.200000,-2.318000e-03,-25.599999,
-9.270000e-04,-0.200000,-2.317500e-03,-25.599999,
-9.268000e-04,-0.200000,-2.317000e-03,-25.599999,
-9.266000e-04,-0.200000,-2.316500e-03,-25.599999,
-9.264000e-04,-0.200000,-2.316000e-03,-25.599999,
-9.262000e-04,-0.240000,-2.315500e-03,-25.599999,
-9.260000e-04,-0.240000,-2.315000e-03,-25.599999,
-9.258000e-04,-0.240000,-2.314500e-03,-25.599999,
-9.256000e-04,-0.240000,-2.314000e-03,-25.599999,
-9.254000e-04,-0.240000,-2.313500e-03,-25.599999,
-9.252000e-04,-0.240000,-2.313000e-03,-25.599999,
-9.250000e-04,-0.240000,-2.312500e-03,-25.599999,
-9.248000e-04,-0.240000,-2.312000e-03,-25.599999,
-9.246000e-04,-0.240000,-2.311500e-03,-25.599999,
-9.244000e-04,-0.240000,-2.311000e-03,-25.599999,
-9.242000e-04,-0.240000,-2.310500e-03,-25.599999,
-9.240000e-04,-0.240000,-2.310000e-03,-25.599999,
-9.238000e-04,-0.240000,-2.309500e-03,-25.599999,
-9.236000e-04,-0.240000,-2.309000e-03,-25.599999,
-9.234000e-04,-0.240000,-2.308500e-03,-25.599999,
-9.232000e-04,-0.240000,-2.308000e-03,-25.599999,
-9.230000e-04,-0.240000,-2.307500e-03,-25.599999,
-9.228000e-04,-0.240000,-2.307000e-03,-25.599999,
-9.226000e-04,-0.240000,-2.306500e-03,-25.599999,
-9.224000e-04,-0.240000,-2.306000e-03,-25.599999,
-9.222000e-04,-0.240000,-2.305500e-03,-25.599999,
-9.220000e-04,-0.240000,-2.305000e-03,-25.599999,
-9.218000e-04,-0.240000,-2.304500e-03,-25.599999,
-9.216000e-04,-0.280000,-2.304000e-03,-25.599999,
-9.214000e-04,-0.280000,-2.303500e-03,-25.599999,
-9.212000e-04,-0.280000,-2.303000e-03,-25.599999,
-9.210000e-04,-0.280000,-2.302500e-03,-25.599999,
-9.208000e-04,-0.240000,-2.302000e-03,-25.599999,
-9.206000e-04,-0.280000,-2.301500e-03,-25.599999,
-9.204000e-04,-0.280000,-2.301000e-03,-25.599999,
-9.202000e-04,-0.280000,-2.300500e-03,-25.599999,
-9.200000e-04,-0.280000,-2.300000e-03,-25.599999,
-9.198000e-04,-0.280000,-2.299500e-03,-25.599999,
